280	-4.40714486E-5
290	-8.4621155075E-5
300	-8.637361204E-6
310	-1.07864801869E-4
320	-1.55674291063E-4
330	-1.41983986666E-4
340	-3.21944723783E-4
350	-5.08939055184E-4
360	-3.08303571605E-4
370	-5.55972737131E-4
380	-5.64826289309E-4
390	-6.83740104213E-4
400	-6.18459648904E-4
410	-7.5742228996E-4
420	-6.82177009962E-4
430	-7.14444316978E-4
440	-6.57083226679E-4
450	-6.0254326375E-4
460	-6.42993496261E-4
470	-6.35661619731E-4
480	-4.87088609996E-4
490	-4.65329435013E-4
500	-4.01543908001E-4
510	-4.36226578664E-4
520	-1.65123251892E-4
530	-1.01554600824E-4
540	-8.5799466331E-5
550	-1.58719377023E-4
560	-1.37364264843E-4
570	-2.51301980741E-4
580	-2.8894553621E-4
590	-2.89891658802E-4
600	-3.74842401541E-4
610	-6.02667698825E-4
620	-5.36927400293E-4
630	-5.29124060973E-4
640	-5.84734466361E-4
650	-5.12076263649E-4
660	-4.96681910667E-4
670	-4.00698561862E-4
680	-4.47194620572E-4
690	-4.23570133231E-4
700	-2.70330537829E-4
710	-2.56773678668E-4
720	-3.09771132288E-4
730	-1.80965990369E-4
740	-1.55695035825E-4
750	-1.69153178582E-4
760	-1.79949071756E-4
770	-3.32454368288E-4
780	-1.69789451702E-4
790	-2.28519991489E-4
800	-3.49903102136E-4
810	-2.8792562296E-4
820	-3.18029286118E-4
830	-4.2451737539E-4
840	-3.88221211757E-4
850	-2.47301477892E-4
860	-4.31347938979E-4
870	-4.07817056517E-4
880	-4.19535146798E-4
890	-3.8332761036E-4
900	-3.29805791607E-4
910	-2.89671206024E-4
920	-2.64646907002E-4
930	-2.77080965627E-4
940	-1.58253906815E-4
950	-2.6069981032E-4
960	-2.12301578744E-4
970	-2.50519344554E-4
980	-1.7545326603E-4
990	-2.29946178837E-4
1000	-2.49685866356E-4
1010	-2.63281179942E-4
1020	-3.42020392019E-4
1030	-3.22722317014E-4
1040	-3.17944825586E-4
1050	-3.12322651949E-4
1060	-2.52559702336E-4
1070	-2.75040143367E-4
1080	-2.58645478809E-4
1090	-3.74601727988E-4
1100	-3.83751849017E-4
1110	-2.80247726116E-4
1120	-2.35678975826E-4
1130	-2.83917146139E-4
1140	-2.90954481694E-4
1150	-2.36560842544E-4
1160	-3.05520695125E-4
1170	-2.94094218918E-4
1180	-2.65157883893E-4
1190	-2.37857945549E-4
1200	-3.24078512546E-4
