0	6.955	6.9555	6.956	6.9565	6.957	6.9575	6.958	6.9585	6.959	6.9595	6.96	6.9605	6.961	6.9615	6.962	6.9625	6.963	6.9635	6.964	6.9645	6.965	6.9655	6.966	6.9665	6.967	6.9675	6.968	6.9685	6.969	6.9695	6.97	6.9705	6.971	6.9715	6.972	6.9725	6.973	6.9735	6.974	6.9745	6.975
-3E-4	0.004718098434804	0.004749021101353	0.004726142592038	0.004622499865322	0.004884182860738	0.0048405990238	0.004966527459059	0.004932904063563	0.004926517793866	0.004994493405136	0.004941038197655	0.005200314922603	0.005267368975112	0.005296036381248	0.005152436075169	0.005318658627863	0.003850186653399	0.001933037273459	0.003278385605148	0.004078910362741	0.004516001857012	0.00473924000286	0.004949718953126	0.004956376361664	0.005111111604146	0.005027743537859	0.005181448724421	0.00521582071533	0.005372959905823	0.005364011921642	0.005252979367219	0.005578787891162	0.005648052596965	0.005474019502815	0.005436999661586	0.00560865833846	0.005792458046646	0.005841769291811	0.005665026791363	0.005744149645922	0.005752279298439
-2.98E-4	0.004564501095708	0.004598767905407	0.004586954909801	0.004679047016331	0.004888353081692	0.004879043997389	0.004953219324041	0.005083506685352	0.005152278143982	0.004784817547129	0.005025645703452	0.00494216473944	0.005396349124504	0.005424894064383	0.005597359847673	0.005488176103456	0.003677703988689	0.001305514654437	0.003294462842236	0.003974328204328	0.004439931186608	0.004924658090692	0.004714623292728	0.005032771976681	0.005111818434976	0.005150715618904	0.00533409143382	0.005185026103288	0.005444285790484	0.005388427429327	0.005559428386043	0.005341707621339	0.005508587583561	0.005460752471086	0.005498218453676	0.005711776583734	0.005464389728018	0.00570362089267	0.005607689678886	0.005534448588094	0.005670451974112
-2.96E-4	0.004598831710249	0.004749575830757	0.004765541359215	0.004819116052765	0.004981096898037	0.005093557440618	0.004702054621959	0.005151079327758	0.005045653559855	0.005028567267407	0.005288598109793	0.005212275722625	0.005500164050946	0.005320499941267	0.005941603377723	0.005429335811967	0.002574528262593	0.00167728637949	0.003343359412294	0.004214283833862	0.004602240546195	0.004641231291438	0.004741653987628	0.004987532084449	0.005035920996753	0.005035310675997	0.005211580129627	0.005161222276254	0.005485907054571	0.005318155333551	0.005219497139132	0.005625436775408	0.005599046588169	0.005496312235055	0.005516706087438	0.005529447161091	0.005468945987923	0.005710007157288	0.005547333723311	0.005667712412384	0.00571306556074
-2.94E-4	0.004668760919496	0.004824747808293	0.004734483439615	0.00482247570236	0.004884681760664	0.005032428474077	0.004937286355818	0.00502978592446	0.005034498084054	0.005103576180782	0.004957971673877	0.005088717169465	0.005199159471454	0.005477730133639	0.005737055027082	0.005168882629421	0.001732447466272	0.002175968156074	0.003279266940813	0.003977722231558	0.00463688967396	0.004713232683267	0.004830556624873	0.005111525873212	0.00500853689527	0.005267334848554	0.005088828350715	0.005248358769983	0.005508648154084	0.00532329672112	0.00547586841523	0.00537976597024	0.005374561835461	0.005493839161943	0.005532057471244	0.00553128646507	0.00578781875875	0.005776016423903	0.005772337623689	0.005676966977403	0.005798050924814
-2.92E-4	0.00445594122625	0.004549797976419	0.004852966196556	0.004527132565989	0.004710387356117	0.004897295264766	0.004957409968789	0.00498038730671	0.005143581119341	0.005164921438807	0.004999742520443	0.005153857440145	0.005245024185579	0.005732202872927	0.005488603639462	0.005145224735774	0.001790026866552	0.002225036128965	0.003354467635687	0.004222293076354	0.004585356545711	0.004741613578149	0.004908977750771	0.005153405025385	0.004947466148215	0.005377681629711	0.005306307363933	0.005044508781772	0.005423169448234	0.005542564152853	0.00550043976554	0.005400243760425	0.005553512141205	0.005592677205524	0.005707119914249	0.005694633933766	0.005601904260584	0.005884841169276	0.005571020946539	0.005918445917524	0.005746643975505
-2.9E-4	0.004498846732384	0.004755623726406	0.004545213001823	0.004938082216265	0.004736909117701	0.004873203823939	0.004781063605038	0.005067000399053	0.005254144762286	0.005068120682544	0.005268816081642	0.00524744046848	0.005428581715383	0.005632206843557	0.005878822686528	0.005490664576396	0.00225013347184	0.001536899873847	0.003213860692126	0.004097542780343	0.004443801959906	0.004549927516193	0.004982759997422	0.004981051695678	0.004967841247721	0.005251276627263	0.00529597609238	0.005380699620713	0.00513999983372	0.005425955505565	0.005536730831924	0.005592341093845	0.005626639774914	0.005395096277866	0.005700218814302	0.005575967351704	0.005613631865725	0.005602657112045	0.005936008429538	0.005804400247365	0.005696543576189
-2.88E-4	0.004485885900212	0.004584390686774	0.004526281265277	0.004615728045682	0.004644711597979	0.004865304532027	0.005076344248873	0.005302553320281	0.004919787575847	0.005145331605172	0.005065866788345	0.005498384740771	0.005312900600244	0.005710771152643	0.005893177910623	0.005790042529862	0.00346167895508	9.94127888114E-4	0.003003447129301	0.004009355069651	0.004284971136964	0.004695884834656	0.004834804363507	0.004804588713118	0.005140982358543	0.00525336818602	0.005137088996943	0.005249685809854	0.005391246512593	0.005456783227157	0.005512476091482	0.005493259185853	0.005525466298348	0.005438608240522	0.005550966277244	0.005522980463339	0.005805822546483	0.005686895407467	0.005494189194945	0.005717219096216	0.005656141700504
-2.86E-4	0.004547367314501	0.004448999930127	0.004534942085532	0.004670256596844	0.00473884311776	0.004874327057279	0.005130036867727	0.005131013471745	0.004968308115548	0.0049684175634	0.005145435542013	0.005368318888725	0.00532571446573	0.005570742057483	0.005690845218257	0.005803329989573	0.005410004821227	0.001735899456331	0.001889850884339	0.003195281769835	0.004162601213716	0.004825701443265	0.004891703406541	0.004970616060246	0.005269457538506	0.005212440745568	0.005210676157406	0.005205935940049	0.005447261928132	0.005397141759423	0.00555609318209	0.005527297658411	0.005452197010596	0.005607159733458	0.005554629146981	0.005649935774111	0.005430457394521	0.005801346244712	0.005567704539946	0.005557571979209	0.005802912526578
-2.84E-4	0.004512112543175	0.004692522033469	0.00466111038819	0.004764242800601	0.004740451317487	0.005017559206061	0.005114205606804	0.005089389217914	0.004728410707271	0.005011111431265	0.005024083302104	0.005072806913705	0.005324912580235	0.005421098465167	0.005634310727414	0.005457895474982	0.005241757593525	0.002104967864025	0.001929757776928	0.003293511902379	0.004182838230729	0.004535252404954	0.004833487032724	0.005078164022694	0.005069294403936	0.004967493328849	0.005245485228685	0.005142874315126	0.005577060517397	0.005476605748079	0.005460549514014	0.005129510959362	0.005553147768847	0.005496917334639	0.005642128019577	0.005792242454462	0.005538254716813	0.005691822351064	0.00571385851157	0.005634528877947	0.005695070001158
