50	4.23657E-5
2050	6.03879E-6
4050	1.25577E-5
6050	1.72892E-5
8050	-8.37862E-8
10050	-4.18792E-6
12050	-4.76289E-6
14050	3.59265E-5
16050	2.3693E-5
18050	4.75973E-5
20050	5.67636E-5
22050	2.42582E-5
24050	3.98067E-6
26050	3.67989E-5
28050	1.88229E-5
30050	3.09355E-5
32050	4.62895E-5
34050	3.87831E-5
36050	2.95707E-5
38050	4.15127E-6
40050	3.05943E-5
42050	3.00825E-5
44050	1.42104E-5
46050	3.21297E-5
48050	4.44129E-5
50050	2.75235E-5
52050	3.05943E-5
54050	5.17486E-6
56050	-4.54933E-7
58050	3.36651E-5
60050	3.24709E-5
62050	4.88485E-5
64050	4.52659E-5
66050	6.8638E-5
68050	3.91243E-5
70050	1.11459E-5
72050	4.71425E-5
74050	2.39409E-5
76050	1.31931E-5
78050	6.71026E-6
80050	1.00353E-5
